idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
227,0.291277,0.373505,0.734363,-0.107649,-0.882421,0.457979,-0.990786,0.124604,0.053067,0.004957,1.024726
228,0.286552,0.373822,0.734473,-0.089360,-0.877848,0.470529,-0.992879,0.104732,0.056773,0.004736,1.029463
229,0.281924,0.373673,0.734682,-0.070775,-0.874204,0.480374,-0.994472,0.085284,0.061252,0.004636,1.034098
230,0.277160,0.373019,0.734836,-0.045082,-0.870389,0.490297,-0.995584,0.066571,0.066192,0.004811,1.038910
231,0.272818,0.371949,0.735277,-0.023198,-0.864472,0.502146,-0.996236,0.049440,0.071202,0.004493,1.043403
232,0.268344,0.371598,0.735381,-0.006182,-0.860827,0.508861,-0.996518,0.034586,0.075871,0.004489,1.047891
233,0.264065,0.371332,0.735550,0.005143,-0.854974,0.518646,-0.996541,0.022768,0.079927,0.004291,1.052182
234,0.260365,0.370913,0.735873,0.015779,-0.847857,0.529990,-0.996411,0.014305,0.083427,0.003738,1.055920
235,0.256341,0.370645,0.736389,0.034249,-0.840326,0.540999,-0.996202,0.008596,0.086648,0.004066,1.059986
236,0.252085,0.370457,0.736841,0.040820,-0.825804,0.562478,-0.995938,0.004968,0.089900,0.004284,1.064270
237,0.247907,0.370806,0.737202,0.051461,-0.806450,0.589059,-0.995644,0.003469,0.093167,0.004209,1.068478
238,0.243747,0.371175,0.737583,0.062701,-0.787777,0.612761,-0.995384,0.004620,0.095861,0.004193,1.072671
239,0.239713,0.371461,0.738305,0.062242,-0.776456,0.627090,-0.995179,0.008153,0.097741,0.004108,1.076780
240,0.235715,0.371518,0.739106,0.071355,-0.765585,0.639365,-0.994980,0.013000,0.099230,0.004078,1.080858
241,0.231672,0.371517,0.739967,0.053169,-0.765040,0.641784,-0.994763,0.018369,0.100543,0.004133,1.084991
242,0.227359,0.371745,0.740623,0.041117,-0.769112,0.637790,-0.994557,0.023951,0.101402,0.004368,1.089359
243,0.223370,0.371963,0.740862,0.038308,-0.766803,0.640738,-0.994402,0.029180,0.101556,0.004002,1.093361
244,0.219340,0.372324,0.740836,0.032075,-0.765098,0.643115,-0.994300,0.033359,0.101263,0.004047,1.097409
245,0.215249,0.372383,0.741041,0.023112,-0.766154,0.642242,-0.994246,0.035958,0.100906,0.004096,1.101505
246,0.211232,0.372332,0.741210,0.023344,-0.768765,0.639105,-0.994238,0.037061,0.100584,0.004021,1.105525
247,0.206531,0.372587,0.741229,0.030204,-0.766071,0.642046,-0.994249,0.036965,0.100513,0.004709,1.110234
248,0.202144,0.372654,0.741745,0.038124,-0.766357,0.641282,-0.994270,0.035879,0.100701,0.004417,1.114651
249,0.198407,0.372997,0.742050,0.042731,-0.767547,0.639567,-0.994259,0.033743,0.101544,0.003766,1.118416
250,0.194027,0.373029,0.742908,0.052183,-0.762117,0.645333,-0.994128,0.030505,0.103818,0.004463,1.122880
251,0.189927,0.373087,0.743807,0.047678,-0.763684,0.643827,-0.993872,0.026885,0.107217,0.004198,1.127077
252,0.185854,0.373669,0.744224,0.051481,-0.764901,0.642087,-0.993521,0.022928,0.111312,0.004135,1.131213
253,0.181206,0.374079,0.744664,0.061352,-0.762436,0.644149,-0.993090,0.018240,0.115931,0.004686,1.135899
254,0.177120,0.374281,0.744947,0.071290,-0.757230,0.649246,-0.992552,0.012863,0.121138,0.004101,1.140000
255,0.172585,0.374533,0.745036,0.083934,-0.755000,0.650331,-0.991878,0.006326,0.127034,0.004543,1.144543
256,0.167708,0.374621,0.745353,0.086216,-0.754651,0.650437,-0.991116,-0.001889,0.132988,0.004888,1.149431
257,0.162924,0.374139,0.745689,0.106398,-0.759747,0.641455,-0.990358,-0.012277,0.137984,0.004821,1.154251
258,0.158408,0.373870,0.746309,0.119056,-0.769544,0.627398,-0.989738,-0.025343,0.140629,0.004567,1.158818
259,0.153568,0.373695,0.747198,0.123276,-0.774395,0.620577,-0.989288,-0.041801,0.139862,0.004923,1.163741
260,0.149063,0.373713,0.747738,0.137512,-0.771616,0.621047,-0.988919,-0.062511,0.134655,0.004538,1.168279
261,0.144911,0.373378,0.748811,0.135729,-0.770150,0.623254,-0.988510,-0.087536,0.123233,0.004301,1.172580
262,0.140544,0.373388,0.749578,0.147999,-0.758536,0.634601,-0.987577,-0.117354,0.104497,0.004434,1.177014
263,0.136468,0.373119,0.750695,0.160151,-0.746664,0.645635,-0.985232,-0.152279,0.078284,0.004235,1.181249
264,0.132132,0.373252,0.751918,0.167942,-0.742565,0.648378,-0.980351,-0.192314,0.043898,0.004507,1.185756
265,0.127654,0.373256,0.753010,0.178895,-0.744750,0.642919,-0.971318,-0.237785,0.000232,0.004609,1.190365
266,0.123441,0.372850,0.753554,0.191717,-0.746691,0.636944,-0.955940,-0.288566,-0.053923,0.004267,1.194632
267,0.119145,0.372101,0.754301,0.196574,-0.746674,0.635481,-0.931246,-0.344351,-0.119178,0.004425,1.199057
268,0.115090,0.371115,0.755219,0.202246,-0.747661,0.632534,-0.893602,-0.404471,-0.194623,0.004273,1.203330
269,0.111298,0.370258,0.755809,0.202128,-0.752592,0.626698,-0.839357,-0.466709,-0.278679,0.003932,1.207262
270,0.108032,0.369116,0.755852,0.200122,-0.755671,0.623629,-0.765006,-0.527855,-0.368963,0.003460,1.210722
271,0.105801,0.367873,0.755431,0.193327,-0.763826,0.615788,-0.668069,-0.583191,-0.462138,0.002589,1.213311
272,0.104029,0.366502,0.754547,0.196897,-0.764203,0.614187,-0.547814,-0.627784,-0.552980,0.002409,1.215719
273,0.102895,0.365133,0.753505,0.187510,-0.762859,0.618778,-0.406004,-0.657520,-0.634687,0.002061,1.217780
274,0.102486,0.363487,0.751943,0.184941,-0.756414,0.627403,-0.247173,-0.669052,-0.700910,0.002305,1.220085
275,0.102435,0.361852,0.749609,0.194356,-0.755757,0.625346,-0.078389,-0.660855,-0.746408,0.002850,1.222936
276,0.102808,0.360063,0.746902,0.198166,-0.755125,0.624913,0.091541,-0.633259,-0.768507,0.003266,1.226202
277,0.103280,0.358280,0.744215,0.202111,-0.747483,0.632787,0.253684,-0.588193,-0.767902,0.003260,1.229462
278,0.104324,0.356727,0.741723,0.191760,-0.741867,0.642543,0.400820,-0.529829,-0.747412,0.003116,1.232577
279,0.105916,0.355415,0.739358,0.182345,-0.737125,0.650689,0.528718,-0.462905,-0.711461,0.003138,1.235715
280,0.108010,0.354481,0.737397,0.176143,-0.737460,0.652017,0.635937,-0.391967,-0.664791,0.003017,1.238732
281,0.110704,0.353812,0.735902,0.177413,-0.739966,0.648825,0.722825,-0.321098,-0.611899,0.003153,1.241885
282,0.113981,0.353407,0.734651,0.182114,-0.742404,0.644726,0.791172,-0.254116,-0.556302,0.003531,1.245416
283,0.117724,0.353442,0.733714,0.183617,-0.745270,0.640982,0.843777,-0.193340,-0.500659,0.003859,1.249275
284,0.121982,0.353689,0.733133,0.182967,-0.751176,0.634238,0.883402,-0.139784,-0.447282,0.004304,1.253579
285,0.126159,0.354116,0.732225,0.183314,-0.758343,0.625550,0.912584,-0.093662,-0.398017,0.004296,1.257875
286,0.130188,0.354801,0.731184,0.183000,-0.761648,0.621614,0.933535,-0.054571,-0.354308,0.004217,1.262093
287,0.134372,0.355188,0.730208,0.182680,-0.764937,0.617656,0.948245,-0.022436,-0.316746,0.004314,1.266407
288,0.138645,0.355235,0.729543,0.170564,-0.771250,0.613254,0.958728,0.002210,-0.284317,0.004325,1.270731
289,0.142782,0.355323,0.728946,0.161977,-0.774054,0.612050,0.966475,0.019642,-0.256008,0.004181,1.274912
290,0.146953,0.355389,0.728326,0.161939,-0.775756,0.609901,0.972264,0.030949,-0.231829,0.004217,1.279129
291,0.151087,0.355885,0.727203,0.149521,-0.778624,0.609416,0.976561,0.037222,-0.211998,0.004313,1.283442
292,0.155159,0.356463,0.726089,0.136743,-0.781497,0.608740,0.979708,0.039401,-0.196520,0.004261,1.287703
293,0.159302,0.356885,0.725134,0.124321,-0.782681,0.609881,0.981992,0.038242,-0.185010,0.004273,1.291976
294,0.163450,0.357281,0.724223,0.122321,-0.786456,0.605413,0.983737,0.033929,-0.176380,0.004265,1.296241
295,0.167578,0.357647,0.723366,0.113051,-0.794471,0.596687,0.985178,0.027105,-0.169378,0.004232,1.300473
296,0.171673,0.358108,0.722472,0.102502,-0.800105,0.591038,0.986311,0.019319,-0.163760,0.004216,1.304689
297,0.175751,0.358677,0.721532,0.090175,-0.808106,0.582094,0.987200,0.011354,-0.159085,0.004224,1.308912
298,0.180087,0.358444,0.721052,0.079734,-0.820880,0.565507,0.988003,0.003197,-0.154402,0.004369,1.313282
299,0.184242,0.358274,0.720549,0.078717,-0.830224,0.551843,0.988641,-0.004166,-0.150241,0.004188,1.317470
300,0.188338,0.358465,0.719901,0.093363,-0.844539,0.527292,0.989044,-0.009700,-0.147301,0.004151,1.321621
301,0.192711,0.358219,0.719437,0.080825,-0.854181,0.513655,0.989263,-0.013313,-0.145538,0.004404,1.326025
302,0.196815,0.357448,0.719381,0.073213,-0.859291,0.506221,0.989326,-0.015405,-0.144906,0.004177,1.330202
303,0.201011,0.356714,0.719262,0.077735,-0.870685,0.485659,0.989318,-0.016474,-0.144841,0.004262,1.334464
304,0.205231,0.356004,0.719018,0.072287,-0.882841,0.464076,0.989299,-0.016061,-0.145012,0.004286,1.338749
305,0.209434,0.355536,0.718598,0.066151,-0.888839,0.453419,0.989178,-0.013087,-0.146138,0.004250,1.342999
306,0.213761,0.355353,0.718011,0.061122,-0.899155,0.433340,0.988814,-0.006759,-0.149001,0.004370,1.347370
307,0.218108,0.355300,0.717132,0.065299,-0.907862,0.414154,0.988205,0.002534,-0.153117,0.004436,1.351805
308,0.222241,0.355084,0.716518,0.068416,-0.915792,0.395784,0.987349,0.014214,-0.157924,0.004183,1.355989
309,0.226576,0.354908,0.715972,0.081850,-0.922784,0.376525,0.986109,0.028027,-0.163717,0.004373,1.360362
310,0.230908,0.355526,0.714772,0.098736,-0.927611,0.360261,0.984558,0.042698,-0.169774,0.004537,1.364899
311,0.235090,0.355923,0.713898,0.110991,-0.930963,0.347835,0.982837,0.056945,-0.175465,0.004291,1.369190
312,0.239390,0.355637,0.713450,0.129891,-0.936637,0.325329,0.981027,0.069868,-0.180843,0.004333,1.373522
313,0.243609,0.356351,0.712187,0.147716,-0.937406,0.315358,0.979489,0.080056,-0.184913,0.004462,1.377984
314,0.247690,0.356977,0.711379,0.153511,-0.940342,0.303631,0.978466,0.086413,-0.187451,0.004207,1.382191
315,0.252027,0.357233,0.710532,0.144119,-0.943214,0.299293,0.977923,0.088605,-0.189252,0.004426,1.386617
316,0.256196,0.357392,0.709519,0.134968,-0.946094,0.294432,0.977977,0.085905,-0.190215,0.004293,1.390910
317,0.260312,0.358092,0.708732,0.105043,-0.950896,0.291141,0.978684,0.077739,-0.190088,0.004249,1.395159
318,0.264239,0.359272,0.707911,0.084703,-0.954507,0.285905,0.979790,0.064675,-0.189283,0.004182,1.399341
319,0.268271,0.360268,0.707044,0.061901,-0.958495,0.278309,0.981045,0.047392,-0.187893,0.004243,1.403584
320,0.272209,0.361586,0.706107,0.036861,-0.964226,0.262505,0.982246,0.026787,-0.185678,0.004257,1.407841
321,0.276152,0.362942,0.705126,0.005421,-0.965213,0.261410,0.983120,0.003844,-0.182920,0.004284,1.412125
322,0.280246,0.364394,0.704192,-0.005616,-0.970615,0.240570,0.983493,-0.020305,-0.179801,0.004443,1.416568
323,0.284405,0.365073,0.702963,-0.023174,-0.978606,0.204432,0.983385,-0.044815,-0.175913,0.004390,1.420957
324,0.288944,0.365145,0.702304,-0.046447,-0.981522,0.185626,0.982757,-0.068758,-0.171642,0.004587,1.425544
325,0.293291,0.364376,0.701759,-0.048687,-0.984789,0.166797,0.981672,-0.091084,-0.167403,0.004448,1.429992
326,0.297124,0.363186,0.701438,-0.051570,-0.987698,0.147623,0.980357,-0.111703,-0.162551,0.004027,1.434019
327,0.301049,0.361290,0.701448,-0.053417,-0.988033,0.144699,0.978994,-0.129935,-0.157121,0.004358,1.438377
328,0.304520,0.358916,0.701486,-0.068205,-0.987021,0.145390,0.977748,-0.144757,-0.151838,0.004205,1.442583
329,0.307960,0.357016,0.701081,-0.081874,-0.986093,0.144626,0.976787,-0.155991,-0.146810,0.003951,1.446534
330,0.311625,0.355096,0.700262,-0.093733,-0.984886,0.145648,0.976205,-0.163413,-0.142544,0.004218,1.450751
331,0.315946,0.353568,0.699260,-0.114528,-0.983258,0.141727,0.976122,-0.166394,-0.139641,0.004691,1.455442
332,0.320277,0.352260,0.698066,-0.130630,-0.981677,0.138727,0.976653,-0.164683,-0.137943,0.004679,1.460121
333,0.324952,0.351129,0.696900,-0.140325,-0.980189,0.139776,0.977706,-0.159075,-0.137066,0.004950,1.465071
334,0.329807,0.350492,0.696104,-0.148871,-0.980716,0.126625,0.979121,-0.150117,-0.137063,0.004961,1.470032
335,0.334418,0.350283,0.695400,-0.147729,-0.983066,0.108434,0.980814,-0.137736,-0.137959,0.004669,1.474701
336,0.339094,0.350422,0.694956,-0.161117,-0.983440,0.082984,0.982645,-0.122126,-0.139618,0.004699,1.479400
337,0.343672,0.350477,0.694719,-0.152769,-0.986764,0.054393,0.984336,-0.104292,-0.142151,0.004585,1.483985
338,0.347924,0.350419,0.694614,-0.121501,-0.992119,0.030618,0.985683,-0.085273,-0.145459,0.004254,1.488239
339,0.352150,0.350461,0.694457,-0.100136,-0.994823,0.017307,0.986610,-0.066018,-0.149141,0.004229,1.492468
340,0.356442,0.350427,0.694065,-0.078891,-0.996850,0.008188,0.987039,-0.048206,-0.153066,0.004310,1.496777
341,0.360663,0.350341,0.693757,-0.058306,-0.998292,0.003553,0.987016,-0.033286,-0.157133,0.004233,1.501010
342,0.364859,0.350314,0.692933,-0.042901,-0.999046,-0.008160,0.986697,-0.022210,-0.161047,0.004277,1.505287
343,0.369040,0.350390,0.692086,-0.032438,-0.999358,-0.015183,0.986195,-0.015178,-0.164889,0.004267,1.509554
344,0.373158,0.350417,0.691132,-0.028496,-0.999582,-0.004855,0.985475,-0.011914,-0.169401,0.004227,1.513781
345,0.377536,0.350548,0.690056,-0.033572,-0.999434,0.001988,0.984621,-0.012432,-0.174264,0.004511,1.518291
346,0.381875,0.350578,0.689106,-0.045814,-0.998911,0.008850,0.983682,-0.016967,-0.179112,0.004442,1.522733
347,0.385938,0.350421,0.688211,-0.055482,-0.998424,0.008405,0.982612,-0.025310,-0.183936,0.004163,1.526896
348,0.390061,0.350436,0.687303,-0.074620,-0.997183,0.007652,0.981452,-0.036342,-0.188233,0.004221,1.531118
349,0.394443,0.350616,0.686496,-0.093433,-0.995623,0.002399,0.980358,-0.048972,-0.191051,0.004460,1.535577
350,0.398397,0.350666,0.685734,-0.116341,-0.993199,-0.004473,0.979516,-0.062223,-0.191510,0.004027,1.539604
351,0.402366,0.350573,0.685099,-0.130469,-0.991390,-0.011122,0.979093,-0.075086,-0.189047,0.004021,1.543625
352,0.405887,0.350899,0.684406,-0.129786,-0.991322,-0.020885,0.978877,-0.087307,-0.184869,0.003603,1.547228
353,0.409487,0.351283,0.683637,-0.130379,-0.991047,-0.028769,0.978647,-0.098753,-0.180272,0.003701,1.550929
354,0.413046,0.350840,0.682773,-0.130068,-0.990864,-0.035639,0.978378,-0.108708,-0.175949,0.003689,1.554618
355,0.416248,0.350261,0.681919,-0.129238,-0.990786,-0.040513,0.978109,-0.116796,-0.172222,0.003364,1.557982
356,0.419147,0.349715,0.681296,-0.133820,-0.990178,-0.040497,0.977894,-0.121955,-0.169856,0.003015,1.560997
357,0.422113,0.349106,0.680607,-0.102380,-0.994036,-0.037564,0.977849,-0.122047,-0.170049,0.003106,1.564103
358,0.425063,0.348132,0.679712,-0.094653,-0.994856,-0.036095,0.978119,-0.115608,-0.172968,0.003233,1.567336
359,0.429429,0.346424,0.679126,-0.091794,-0.995086,-0.037132,0.978425,-0.103820,-0.178624,0.004725,1.572061
360,0.433760,0.344203,0.678428,-0.078265,-0.994599,-0.068165,0.978004,-0.089004,-0.188645,0.004917,1.576978
361,0.438693,0.342262,0.677802,-0.061952,-0.992886,-0.101686,0.976380,-0.070527,-0.204224,0.005338,1.582316
362,0.444419,0.340797,0.677247,-0.055750,-0.991165,-0.120353,0.972798,-0.047380,-0.226760,0.005937,1.588252
363,0.450627,0.340367,0.678135,-0.054737,-0.991682,-0.116494,0.966539,-0.019168,-0.255804,0.006285,1.594538
364,0.456511,0.340554,0.679020,-0.027554,-0.991680,-0.125740,0.956774,0.013829,-0.290502,0.005954,1.600491
365,0.461887,0.340743,0.680195,0.000021,-0.990114,-0.140263,0.942406,0.050796,-0.330593,0.005506,1.605997
366,0.467813,0.340518,0.678015,0.030492,-0.987742,-0.153088,0.921999,0.090842,-0.376386,0.006318,1.612315
367,0.473924,0.340697,0.676297,0.061636,-0.985033,-0.160967,0.893920,0.131207,-0.428593,0.006351,1.618666
368,0.478424,0.341475,0.673779,0.093742,-0.980976,-0.169998,0.856965,0.168974,-0.486887,0.005215,1.623881
369,0.483280,0.342235,0.671628,0.116547,-0.975549,-0.186336,0.809928,0.203474,-0.550105,0.005365,1.629246
370,0.489550,0.345915,0.667217,0.148590,-0.969059,-0.197094,0.751189,0.235422,-0.616678,0.008504,1.637750
371,0.490702,0.348403,0.665084,0.184405,-0.964225,-0.190435,0.679301,0.266015,-0.683949,0.003474,1.641224
372,0.494012,0.350996,0.662719,0.202373,-0.960627,-0.190370,0.593574,0.293070,-0.749520,0.004823,1.646047
373,0.495178,0.351204,0.661779,0.208508,-0.959179,-0.191051,0.495123,0.310622,-0.811398,0.001513,1.647560
374,0.496501,0.351560,0.660326,0.218791,-0.943399,-0.249257,0.386602,0.314305,-0.867036,0.001997,1.649556
375,0.497462,0.352706,0.658373,0.218202,-0.943511,-0.249349,0.268953,0.304619,-0.913713,0.002460,1.652017
376,0.498043,0.353903,0.655772,0.219901,-0.942896,-0.250181,0.142128,0.286165,-0.947581,0.002921,1.654938
377,0.498300,0.354810,0.652503,0.285273,-0.922590,-0.259706,0.008641,0.262749,-0.964825,0.003402,1.658340
378,0.498300,0.355631,0.649079,0.276055,-0.917239,-0.287170,-0.127608,0.235638,-0.963427,0.003521,1.661861
379,0.498267,0.356920,0.645826,0.269744,-0.911704,-0.309894,-0.262243,0.205253,-0.942921,0.003500,1.665361
380,0.497639,0.357741,0.642897,0.261036,-0.903910,-0.338832,-0.391638,0.172019,-0.903897,0.003106,1.668467
381,0.496659,0.357666,0.640091,0.229049,-0.915004,-0.332120,-0.512519,0.137038,-0.847670,0.002973,1.671440
382,0.494968,0.357560,0.638245,0.208861,-0.927568,-0.309830,-0.621658,0.100634,-0.776797,0.002506,1.673946
383,0.493075,0.357464,0.636883,0.189163,-0.928870,-0.318462,-0.716590,0.063340,-0.694612,0.002334,1.676279
384,0.491103,0.357387,0.635613,0.168261,-0.924121,-0.343058,-0.796935,0.031008,-0.603268,0.002348,1.678627
385,0.489131,0.357502,0.635137,0.130892,-0.926822,-0.351948,-0.863229,0.008402,-0.504743,0.002032,1.680659
386,0.485158,0.357447,0.634090,0.092336,-0.928340,-0.360082,-0.914855,-0.004991,-0.403752,0.004108,1.684767
387,0.484589,0.355769,0.633676,0.057708,-0.928147,-0.367714,-0.952108,-0.013938,-0.305445,0.001820,1.686587
388,0.475328,0.349667,0.630812,0.024034,-0.927544,-0.372941,-0.976726,-0.022136,-0.213346,0.011455,1.698041
389,0.470909,0.349588,0.631199,-0.006364,-0.927114,-0.374726,-0.991200,-0.028492,-0.129271,0.004436,1.702477
390,0.465643,0.349555,0.630947,-0.017028,-0.929085,-0.369475,-0.998141,-0.030074,-0.053012,0.005272,1.707749
391,0.459432,0.350358,0.632972,-0.033043,-0.930710,-0.364263,-0.999527,-0.026962,0.014775,0.006583,1.714332
392,0.453627,0.350644,0.634308,-0.049444,-0.928685,-0.367559,-0.997030,-0.021522,0.073952,0.005963,1.720295
393,0.448619,0.350820,0.635818,-0.055383,-0.928216,-0.367897,-0.992126,-0.015633,0.124266,0.005234,1.725529
394,0.444809,0.351399,0.636999,-0.055579,-0.927885,-0.368700,-0.986120,-0.009541,0.165761,0.004030,1.729559
395,0.440882,0.352021,0.638381,-0.055930,-0.950452,-0.305799,-0.980083,-0.004494,0.198536,0.004209,1.733768
396,0.436787,0.352690,0.639916,-0.052518,-0.950735,-0.305524,-0.974651,-0.000814,0.223729,0.004425,1.738193
397,0.433023,0.353062,0.641185,-0.051336,-0.951139,-0.304465,-0.970150,0.001553,0.242499,0.003989,1.742182
398,0.429348,0.353420,0.642510,-0.092993,-0.952851,-0.288839,-0.966812,0.002359,0.255476,0.003923,1.746105
399,0.425868,0.353598,0.643763,-0.089036,-0.961219,-0.261020,-0.964642,0.002260,0.263555,0.003702,1.749808
400,0.422107,0.353736,0.645145,-0.084983,-0.968795,-0.232837,-0.963506,0.001550,0.267683,0.004010,1.753818
401,0.418403,0.353729,0.646446,-0.078104,-0.976650,-0.200137,-0.963447,-0.001432,0.267894,0.003926,1.757744
402,0.414564,0.353394,0.647557,-0.059969,-0.983156,-0.172651,-0.964310,-0.007568,0.264666,0.004010,1.761754
403,0.410720,0.353382,0.648623,-0.054660,-0.985863,-0.158390,-0.965938,-0.015414,0.258315,0.003989,1.765743
404,0.406814,0.353102,0.649692,-0.040914,-0.990059,-0.134570,-0.968063,-0.022673,0.249678,0.004059,1.769802
405,0.402824,0.352749,0.650642,-0.029128,-0.993414,-0.110817,-0.970383,-0.028482,0.239888,0.004117,1.773919
406,0.398571,0.352360,0.651748,-0.015238,-0.995972,-0.088356,-0.972675,-0.032525,0.229883,0.004412,1.778331
407,0.394503,0.352026,0.652690,-0.003092,-0.997787,-0.066423,-0.974932,-0.035163,0.219709,0.004189,1.782520
408,0.390357,0.351566,0.653548,0.005085,-0.998987,-0.044706,-0.977082,-0.036019,0.209793,0.004259,1.786778
409,0.386229,0.351094,0.654371,0.011000,-0.999500,-0.029634,-0.979113,-0.034651,0.200344,0.004236,1.791014
410,0.382018,0.350920,0.655127,0.012214,-0.999775,-0.017356,-0.980967,-0.031213,0.191647,0.004282,1.795296
411,0.377675,0.350553,0.655825,0.011095,-0.999926,-0.005041,-0.982589,-0.026040,0.183958,0.004413,1.799710
412,0.373282,0.350205,0.656550,0.007056,-0.999943,0.007992,-0.983977,-0.019458,0.177233,0.004466,1.804176
413,0.368977,0.349941,0.657076,0.005029,-0.999892,0.013829,-0.985098,-0.011921,0.171578,0.004345,1.808521
414,0.364573,0.349825,0.657582,0.003003,-0.999802,0.019666,-0.985917,-0.003804,0.167193,0.004434,1.812955
415,0.360117,0.349854,0.658173,-0.003290,-0.999662,0.025777,-0.986441,0.004790,0.164045,0.004495,1.817451
416,0.355708,0.349980,0.658714,-0.006296,-0.999571,0.028607,-0.986706,0.013333,0.161967,0.004444,1.821895
417,0.351222,0.350207,0.659286,-0.013055,-0.999421,0.031425,-0.986736,0.021477,0.160904,0.004528,1.826423
418,0.346866,0.350447,0.659903,-0.020412,-0.999184,0.034861,-0.986558,0.028829,0.160851,0.004406,1.830829
419,0.342603,0.350783,0.660627,-0.027200,-0.998874,0.038864,-0.986217,0.034809,0.161755,0.004337,1.835166
420,0.338357,0.351216,0.661336,-0.029178,-0.998652,0.042932,-0.985744,0.039074,0.163649,0.004327,1.839492
421,0.334207,0.351709,0.662064,-0.031164,-0.998365,0.047927,-0.985179,0.041511,0.166433,0.004241,1.843734
422,0.330073,0.352146,0.662789,-0.030790,-0.997912,0.056773,-0.984575,0.042031,0.169842,0.004220,1.847953
423,0.325959,0.352557,0.663529,-0.024254,-0.997594,0.064942,-0.983954,0.040363,0.173800,0.004201,1.852154
424,0.321889,0.352837,0.664279,-0.021399,-0.996786,0.077199,-0.983311,0.036564,0.178222,0.004147,1.856302
425,0.317808,0.353074,0.665047,-0.008637,-0.995815,0.090987,-0.982640,0.030738,0.182956,0.004160,1.860461
426,0.313703,0.353263,0.665710,0.003016,-0.994085,0.108564,-0.982019,0.022704,0.187412,0.004163,1.864624
427,0.309603,0.353489,0.666490,0.016087,-0.991793,0.126838,-0.981534,0.012652,0.190869,0.004179,1.868803
428,0.305482,0.353636,0.667268,0.031168,-0.988914,0.145180,-0.981210,0.000626,0.192943,0.004197,1.873000
429,0.301416,0.353864,0.668042,0.045585,-0.985648,0.162545,-0.980949,-0.013091,0.193826,0.004146,1.877146
430,0.297404,0.353892,0.668846,0.058127,-0.981854,0.180513,-0.980721,-0.027660,0.193445,0.004091,1.881237
431,0.293347,0.353986,0.669704,0.070289,-0.977011,0.201269,-0.980568,-0.042507,0.191519,0.004149,1.885385
432,0.289414,0.353787,0.670602,0.086080,-0.974871,0.205466,-0.980457,-0.057117,0.188259,0.004039,1.889424
433,0.285425,0.353566,0.671575,0.108884,-0.972579,0.205512,-0.980322,-0.071246,0.184101,0.004112,1.893536
434,0.281542,0.353030,0.672553,0.112401,-0.975454,0.189357,-0.980111,-0.084619,0.179504,0.004040,1.897576
435,0.277585,0.352569,0.673490,0.126277,-0.976744,0.173280,-0.979894,-0.096744,0.174495,0.004093,1.901668
436,0.273638,0.351915,0.674483,0.135395,-0.975206,0.175047,-0.979800,-0.107163,0.168843,0.004123,1.905791
437,0.269535,0.351236,0.675473,0.142846,-0.973629,0.177880,-0.979897,-0.115303,0.162808,0.004275,1.910066
438,0.265454,0.350515,0.676513,0.145161,-0.973687,0.175675,-0.980172,-0.121093,0.156840,0.004273,1.914338
439,0.261709,0.349921,0.677483,0.151423,-0.974151,0.167635,-0.980614,-0.124722,0.151133,0.003914,1.918253
440,0.257309,0.348966,0.677729,0.150407,-0.975634,0.159734,-0.981216,-0.126214,0.145891,0.004509,1.922761
441,0.252824,0.348188,0.677831,0.149042,-0.976402,0.156288,-0.981947,-0.125621,0.141422,0.004553,1.927315
442,0.248883,0.346844,0.677764,0.147671,-0.977304,0.151887,-0.982797,-0.122942,0.137823,0.004165,1.931479
443,0.244744,0.345982,0.678161,0.145649,-0.978858,0.143609,-0.983671,-0.118478,0.135481,0.004246,1.935725
444,0.240128,0.345284,0.678151,0.133529,-0.981946,0.133987,-0.984464,-0.112375,0.134915,0.004669,1.940394
445,0.235935,0.344758,0.678323,0.125247,-0.984779,0.120516,-0.985092,-0.104718,0.136484,0.004229,1.944623
446,0.231077,0.344501,0.678576,0.111742,-0.988111,0.105595,-0.985507,-0.095757,0.140022,0.004872,1.949495
447,0.226894,0.344003,0.679356,0.101267,-0.991062,0.086840,-0.985695,-0.085938,0.144984,0.004284,1.953779
448,0.222621,0.343686,0.680282,0.098217,-0.991831,0.081391,-0.985516,-0.076468,0.151361,0.004383,1.958162
449,0.218073,0.343509,0.681269,0.103038,-0.991866,0.074732,-0.984839,-0.068502,0.159371,0.004657,1.962819
450,0.213986,0.343628,0.681912,0.089816,-0.993485,0.070147,-0.983753,-0.061708,0.168590,0.004139,1.966959
451,0.209511,0.343901,0.682468,0.083138,-0.993886,0.072659,-0.982504,-0.055716,0.177711,0.004518,1.971476
452,0.204981,0.343997,0.682888,0.090372,-0.993560,0.068344,-0.981193,-0.051041,0.186160,0.004551,1.976027
453,0.200924,0.343546,0.683396,0.091170,-0.992693,0.079048,-0.979774,-0.048189,0.194218,0.004113,1.980140
454,0.196546,0.343331,0.684539,0.084025,-0.992409,0.089795,-0.978319,-0.047392,0.201610,0.004530,1.984670
455,0.192710,0.343541,0.685512,0.090907,-0.988956,0.117051,-0.976996,-0.048329,0.207710,0.003963,1.988633
456,0.189053,0.343686,0.686367,0.086159,-0.986041,0.142475,-0.975997,-0.050382,0.211876,0.003758,1.992391
457,0.184538,0.343686,0.687499,0.087633,-0.984840,0.149699,-0.975390,-0.053392,0.213925,0.004655,1.997046
